date,target_demand,sku,category,location,channel
2026-05-22,529,BEA_LOTION_047,Beauty,WH_WEST_02,B2B_DISTRIBUTOR
2026-05-22,1126,BEA_NAILPOLISH_048,Beauty,WH_WEST_02,RETAIL
2026-05-22,2876,BEA_LIPSTICK_049,Beauty,WH_WEST_02,E_COMMERCE
2026-05-22,1431,BEA_FACEWASH_050,Beauty,WH_SOUTH_03,WHOLESALE
2026-05-22,8031,BEA_LIPSTICK_051,Beauty,WH_WEST_02,RETAIL
2026-05-22,2971,BEA_BLUSH_052,Beauty,WH_EAST_01,B2B_DISTRIBUTOR
2026-05-22,1999,BEA_LOTION_053,Beauty,WH_NORTH_04,WHOLESALE
2026-05-22,1023,BEA_LIPSTICK_054,Beauty,WH_NORTH_04,B2B_DISTRIBUTOR
2026-05-22,1659,BEA_SUNSCREEN_055,Beauty,WH_SOUTH_03,E_COMMERCE
2026-05-22,1978,BEA_LIPSTICK_056,Beauty,WH_NORTH_04,B2B_DISTRIBUTOR
2026-05-22,1075,BEA_PERFUME_057,Beauty,WH_SOUTH_03,E_COMMERCE
2026-05-22,3104,BEA_SUNSCREEN_058,Beauty,WH_NORTH_04,WHOLESALE
2026-05-22,2739,BEA_EYESHADOW_059,Beauty,WH_SOUTH_03,WHOLESALE
2026-05-22,2245,BEA_MASCARA_060,Beauty,WH_WEST_02,B2B_DISTRIBUTOR
2026-05-22,273,BEA_PERFUME_061,Beauty,WH_SOUTH_03,E_COMMERCE
2026-05-22,2325,BEA_NAILPOLISH_062,Beauty,WH_WEST_02,E_COMMERCE
2026-05-22,2446,BEA_NAILPOLISH_063,Beauty,WH_SOUTH_03,E_COMMERCE
2026-05-22,1545,BEA_MASCARA_064,Beauty,WH_NORTH_04,B2B_DISTRIBUTOR
2026-05-22,3456,BEA_MASCARA_065,Beauty,WH_WEST_02,RETAIL
2026-05-22,2990,BEA_LOTION_066,Beauty,WH_EAST_01,WHOLESALE
2026-05-22,3865,BEA_MASCARA_067,Beauty,WH_SOUTH_03,E_COMMERCE
2026-05-22,2359,BEA_SUNSCREEN_068,Beauty,WH_SOUTH_03,WHOLESALE
2026-05-22,307,BEA_BLUSH_069,Beauty,WH_SOUTH_03,E_COMMERCE
2026-05-22,2873,BEA_LOTION_070,Beauty,WH_SOUTH_03,E_COMMERCE
2026-05-22,3330,BEA_LOTION_071,Beauty,WH_WEST_02,RETAIL
2026-05-23,73,ELE_PHONE_001,Electronics,WH_EAST_01,B2B_DISTRIBUTOR
2026-05-23,459,ELE_KEYBOARD_002,Electronics,WH_EAST_01,RETAIL
2026-05-23,374,ELE_CHARGER_003,Electronics,WH_EAST_01,RETAIL
2026-05-23,344,ELE_SPEAKER_004,Electronics,WH_EAST_01,B2B_DISTRIBUTOR
2026-05-23,168,ELE_SPEAKER_005,Electronics,WH_EAST_01,WHOLESALE
2026-05-23,191,ELE_CHARGER_006,Electronics,WH_SOUTH_03,RETAIL
2026-05-23,80,ELE_PHONE_007,Electronics,WH_WEST_02,B2B_DISTRIBUTOR
2026-05-23,306,ELE_SPEAKER_008,Electronics,WH_SOUTH_03,RETAIL
2026-05-23,786,ELE_MONITOR_009,Electronics,WH_WEST_02,RETAIL
2026-05-23,420,ELE_LAPTOP_010,Electronics,WH_WEST_02,E_COMMERCE
2026-05-23,288,ELE_TV_011,Electronics,WH_EAST_01,RETAIL
2026-05-23,1117,ELE_KEYBOARD_012,Electronics,WH_NORTH_04,RETAIL
2026-05-23,198,ELE_MONITOR_013,Electronics,WH_NORTH_04,WHOLESALE
2026-05-23,246,ELE_HEADPHONES_014,Electronics,WH_EAST_01,B2B_DISTRIBUTOR
2026-05-23,570,ELE_LAPTOP_015,Electronics,WH_NORTH_04,WHOLESALE
2026-05-23,454,ELE_KEYBOARD_016,Electronics,WH_EAST_01,B2B_DISTRIBUTOR
2026-05-23,599,ELE_CHARGER_017,Electronics,WH_NORTH_04,RETAIL
2026-05-23,40,ELE_CAMERA_018,Electronics,WH_WEST_02,B2B_DISTRIBUTOR
2026-05-23,886,ELE_MONITOR_019,Electronics,WH_WEST_02,B2B_DISTRIBUTOR
2026-05-23,272,ELE_KEYBOARD_020,Electronics,WH_SOUTH_03,RETAIL
2026-05-23,230,ELE_TV_021,Electronics,WH_NORTH_04,B2B_DISTRIBUTOR
2026-05-23,588,ELE_CHARGER_022,Electronics,WH_WEST_02,E_COMMERCE
2026-05-23,495,ELE_CHARGER_023,Electronics,WH_WEST_02,E_COMMERCE
2026-05-23,572,ELE_SPEAKER_024,Electronics,WH_EAST_01,RETAIL
2026-05-23,119,ELE_TABLET_025,Electronics,WH_WEST_02,B2B_DISTRIBUTOR
2026-05-23,304,ELE_PHONE_026,Electronics,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-05-23,319,ELE_CHARGER_027,Electronics,WH_NORTH_04,RETAIL
2026-05-23,788,ELE_CAMERA_028,Electronics,WH_SOUTH_03,WHOLESALE
2026-05-23,458,ELE_SPEAKER_029,Electronics,WH_EAST_01,B2B_DISTRIBUTOR
2026-05-23,647,ELE_SPEAKER_030,Electronics,WH_WEST_02,WHOLESALE
2026-05-23,564,ELE_LAPTOP_031,Electronics,WH_EAST_01,WHOLESALE
2026-05-23,111,ELE_CHARGER_032,Electronics,WH_EAST_01,RETAIL
2026-05-23,397,ELE_LAPTOP_033,Electronics,WH_EAST_01,RETAIL
2026-05-23,89,ELE_SPEAKER_034,Electronics,WH_NORTH_04,E_COMMERCE
2026-05-23,383,ELE_SPEAKER_035,Electronics,WH_NORTH_04,RETAIL
2026-05-23,250,ELE_TABLET_036,Electronics,WH_EAST_01,E_COMMERCE
2026-05-23,130,ELE_TV_037,Electronics,WH_WEST_02,B2B_DISTRIBUTOR
2026-05-23,125,ELE_CHARGER_038,Electronics,WH_WEST_02,WHOLESALE
2026-05-23,960,ELE_PHONE_039,Electronics,WH_EAST_01,WHOLESALE
2026-05-23,399,ELE_KEYBOARD_040,Electronics,WH_SOUTH_03,RETAIL
2026-05-23,387,ELE_MONITOR_041,Electronics,WH_EAST_01,B2B_DISTRIBUTOR
2026-05-23,498,ELE_CAMERA_042,Electronics,WH_WEST_02,E_COMMERCE
2026-05-23,404,ELE_LAPTOP_043,Electronics,WH_WEST_02,WHOLESALE
2026-05-23,681,ELE_CHARGER_044,Electronics,WH_EAST_01,E_COMMERCE
2026-05-23,747,ELE_PHONE_045,Electronics,WH_WEST_02,E_COMMERCE
2026-05-23,644,ELE_MONITOR_046,Electronics,WH_SOUTH_03,WHOLESALE
2026-05-23,578,ELE_MONITOR_047,Electronics,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-05-23,353,ELE_TV_048,Electronics,WH_NORTH_04,WHOLESALE
2026-05-23,51,ELE_CHARGER_049,Electronics,WH_WEST_02,B2B_DISTRIBUTOR
2026-05-23,533,ELE_HEADPHONES_050,Electronics,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-05-23,148,ELE_HEADPHONES_051,Electronics,WH_NORTH_04,RETAIL
2026-05-23,939,ELE_TABLET_052,Electronics,WH_NORTH_04,B2B_DISTRIBUTOR
2026-05-23,583,ELE_LAPTOP_053,Electronics,WH_WEST_02,E_COMMERCE
2026-05-23,712,ELE_LAPTOP_054,Electronics,WH_NORTH_04,RETAIL
2026-05-23,808,ELE_TABLET_055,Electronics,WH_WEST_02,RETAIL
2026-05-23,710,ELE_TV_056,Electronics,WH_SOUTH_03,E_COMMERCE
2026-05-23,527,ELE_CHARGER_057,Electronics,WH_EAST_01,B2B_DISTRIBUTOR
2026-05-23,174,ELE_MONITOR_058,Electronics,WH_NORTH_04,E_COMMERCE
2026-05-23,428,ELE_HEADPHONES_059,Electronics,WH_WEST_02,E_COMMERCE
2026-05-23,915,ELE_TV_060,Electronics,WH_WEST_02,E_COMMERCE
2026-05-23,118,ELE_SPEAKER_061,Electronics,WH_EAST_01,E_COMMERCE
2026-05-23,474,ELE_CHARGER_062,Electronics,WH_WEST_02,RETAIL
2026-05-23,919,ELE_SPEAKER_063,Electronics,WH_SOUTH_03,WHOLESALE
2026-05-23,876,ELE_CHARGER_064,Electronics,WH_SOUTH_03,WHOLESALE
2026-05-23,522,ELE_CAMERA_065,Electronics,WH_WEST_02,B2B_DISTRIBUTOR
2026-05-23,672,ELE_MONITOR_066,Electronics,WH_WEST_02,E_COMMERCE
2026-05-23,671,ELE_TABLET_067,Electronics,WH_NORTH_04,B2B_DISTRIBUTOR
2026-05-23,407,ELE_CAMERA_068,Electronics,WH_NORTH_04,WHOLESALE
2026-05-23,197,ELE_SPEAKER_069,Electronics,WH_EAST_01,WHOLESALE
2026-05-23,438,ELE_TABLET_070,Electronics,WH_WEST_02,B2B_DISTRIBUTOR
2026-05-23,224,ELE_CAMERA_071,Electronics,WH_SOUTH_03,WHOLESALE
2026-05-23,908,ELE_KEYBOARD_072,Electronics,WH_NORTH_04,RETAIL
2026-05-23,10087,FMCG_COFFEE_001,FMCG,WH_NORTH_04,RETAIL
2026-05-23,8613,FMCG_SHAMPOO_002,FMCG,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-05-23,3326,FMCG_CEREAL_003,FMCG,WH_EAST_01,WHOLESALE
2026-05-23,7955,FMCG_WATER_004,FMCG,WH_NORTH_04,WHOLESALE
2026-05-23,1242,FMCG_MILK_005,FMCG,WH_EAST_01,E_COMMERCE
2026-05-23,8230,FMCG_SHAMPOO_006,FMCG,WH_WEST_02,WHOLESALE
2026-05-23,3917,FMCG_SOAP_007,FMCG,WH_NORTH_04,RETAIL
2026-05-23,1395,FMCG_COFFEE_008,FMCG,WH_EAST_01,B2B_DISTRIBUTOR
2026-05-23,3598,FMCG_WATER_009,FMCG,WH_SOUTH_03,RETAIL
2026-05-23,6510,FMCG_COFFEE_010,FMCG,WH_NORTH_04,E_COMMERCE
2026-05-23,7709,FMCG_YOGURT_011,FMCG,WH_SOUTH_03,RETAIL
2026-05-23,1674,FMCG_YOGURT_012,FMCG,WH_EAST_01,RETAIL
2026-05-23,2302,FMCG_SOAP_013,FMCG,WH_NORTH_04,E_COMMERCE
2026-05-23,2515,FMCG_SNACKS_014,FMCG,WH_WEST_02,E_COMMERCE
2026-05-23,14672,FMCG_YOGURT_015,FMCG,WH_NORTH_04,WHOLESALE
2026-05-23,2660,FMCG_SOAP_016,FMCG,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-05-23,1562,FMCG_MILK_017,FMCG,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-05-23,10841,FMCG_WATER_018,FMCG,WH_NORTH_04,RETAIL
2026-05-23,3457,FMCG_WATER_019,FMCG,WH_NORTH_04,WHOLESALE
2026-05-23,5729,FMCG_WATER_020,FMCG,WH_SOUTH_03,WHOLESALE
2026-05-23,12188,FMCG_SOAP_021,FMCG,WH_NORTH_04,E_COMMERCE
2026-05-23,10674,FMCG_CEREAL_022,FMCG,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-05-23,3084,FMCG_TEA_023,FMCG,WH_WEST_02,WHOLESALE
2026-05-23,8941,FMCG_COFFEE_024,FMCG,WH_WEST_02,E_COMMERCE
2026-05-23,10520,FMCG_MILK_025,FMCG,WH_SOUTH_03,E_COMMERCE
2026-05-23,7603,FMCG_COFFEE_026,FMCG,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-05-23,4999,FMCG_TEA_027,FMCG,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-05-23,5526,FMCG_SOAP_028,FMCG,WH_WEST_02,E_COMMERCE
2026-05-23,2114,FMCG_SODA_029,FMCG,WH_NORTH_04,B2B_DISTRIBUTOR
2026-05-23,11384,FMCG_SODA_030,FMCG,WH_EAST_01,E_COMMERCE
2026-05-23,3755,FMCG_COFFEE_031,FMCG,WH_EAST_01,RETAIL
2026-05-23,9989,FMCG_CEREAL_032,FMCG,WH_NORTH_04,RETAIL
2026-05-23,11213,FMCG_TEA_033,FMCG,WH_NORTH_04,E_COMMERCE
2026-05-23,2173,FMCG_MILK_034,FMCG,WH_WEST_02,RETAIL
2026-05-23,2211,FMCG_SHAMPOO_035,FMCG,WH_EAST_01,WHOLESALE
2026-05-23,6269,FMCG_COFFEE_036,FMCG,WH_NORTH_04,B2B_DISTRIBUTOR
2026-05-23,7044,FMCG_SOAP_037,FMCG,WH_WEST_02,WHOLESALE
2026-05-23,10848,FMCG_YOGURT_038,FMCG,WH_WEST_02,B2B_DISTRIBUTOR
2026-05-23,3372,FMCG_SODA_039,FMCG,WH_SOUTH_03,WHOLESALE
2026-05-23,11110,FMCG_YOGURT_040,FMCG,WH_NORTH_04,WHOLESALE
2026-05-23,1626,FMCG_YOGURT_041,FMCG,WH_EAST_01,B2B_DISTRIBUTOR
2026-05-23,9931,FMCG_SOAP_042,FMCG,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-05-23,11162,FMCG_CEREAL_043,FMCG,WH_NORTH_04,WHOLESALE
2026-05-23,9226,FMCG_YOGURT_044,FMCG,WH_WEST_02,E_COMMERCE
2026-05-23,8012,FMCG_WATER_045,FMCG,WH_EAST_01,WHOLESALE
2026-05-23,6708,FMCG_YOGURT_046,FMCG,WH_EAST_01,WHOLESALE
2026-05-23,1664,FMCG_WATER_047,FMCG,WH_NORTH_04,B2B_DISTRIBUTOR
2026-05-23,4810,FMCG_SOAP_048,FMCG,WH_NORTH_04,B2B_DISTRIBUTOR
2026-05-23,6012,FMCG_SODA_049,FMCG,WH_NORTH_04,B2B_DISTRIBUTOR
2026-05-23,1949,FMCG_SOAP_050,FMCG,WH_NORTH_04,E_COMMERCE
2026-05-23,6891,FMCG_TEA_051,FMCG,WH_NORTH_04,RETAIL
2026-05-23,7805,FMCG_WATER_052,FMCG,WH_EAST_01,E_COMMERCE
2026-05-23,8431,FMCG_WATER_053,FMCG,WH_SOUTH_03,E_COMMERCE
2026-05-23,14421,FMCG_MILK_054,FMCG,WH_SOUTH_03,WHOLESALE
2026-05-23,7044,FMCG_COFFEE_055,FMCG,WH_NORTH_04,RETAIL
2026-05-23,1569,FMCG_WATER_056,FMCG,WH_NORTH_04,WHOLESALE
2026-05-23,7840,FMCG_CEREAL_057,FMCG,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-05-23,2539,FMCG_COFFEE_058,FMCG,WH_NORTH_04,RETAIL
2026-05-23,11743,FMCG_YOGURT_059,FMCG,WH_NORTH_04,B2B_DISTRIBUTOR
2026-05-23,13208,FMCG_SNACKS_060,FMCG,WH_NORTH_04,B2B_DISTRIBUTOR
2026-05-23,2283,FMCG_MILK_061,FMCG,WH_WEST_02,B2B_DISTRIBUTOR
2026-05-23,2942,FMCG_WATER_062,FMCG,WH_WEST_02,E_COMMERCE
2026-05-23,1158,FMCG_SODA_063,FMCG,WH_NORTH_04,RETAIL
2026-05-23,8531,FMCG_SOAP_064,FMCG,WH_WEST_02,B2B_DISTRIBUTOR
2026-05-23,10433,FMCG_MILK_065,FMCG,WH_WEST_02,RETAIL
2026-05-23,20455,FMCG_COFFEE_066,FMCG,WH_NORTH_04,E_COMMERCE
2026-05-23,3424,FMCG_TEA_067,FMCG,WH_SOUTH_03,WHOLESALE
2026-05-23,6809,FMCG_SHAMPOO_068,FMCG,WH_NORTH_04,B2B_DISTRIBUTOR
2026-05-23,10744,FMCG_SOAP_069,FMCG,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-05-23,4949,FMCG_WATER_070,FMCG,WH_EAST_01,WHOLESALE
2026-05-23,5211,FMCG_SHAMPOO_071,FMCG,WH_SOUTH_03,RETAIL
2026-05-23,1482,FMCG_YOGURT_072,FMCG,WH_WEST_02,B2B_DISTRIBUTOR
2026-05-23,887,APP_SWEATER_001,Apparel,WH_SOUTH_03,E_COMMERCE
2026-05-23,773,APP_JEANS_002,Apparel,WH_SOUTH_03,E_COMMERCE
2026-05-23,2431,APP_JACKET_003,Apparel,WH_NORTH_04,E_COMMERCE
2026-05-23,2263,APP_JACKET_004,Apparel,WH_SOUTH_03,E_COMMERCE
2026-05-23,1142,APP_GLOVES_005,Apparel,WH_WEST_02,WHOLESALE
2026-05-23,2252,APP_TEE_006,Apparel,WH_WEST_02,B2B_DISTRIBUTOR
2026-05-23,2381,APP_SNEAKERS_007,Apparel,WH_EAST_01,B2B_DISTRIBUTOR
2026-05-23,901,APP_SWEATER_008,Apparel,WH_NORTH_04,WHOLESALE
2026-05-23,2312,APP_HOODIE_009,Apparel,WH_WEST_02,WHOLESALE
2026-05-23,2603,APP_JACKET_010,Apparel,WH_EAST_01,E_COMMERCE
2026-05-23,1259,APP_SOCKS_011,Apparel,WH_SOUTH_03,E_COMMERCE
2026-05-23,729,APP_TEE_012,Apparel,WH_NORTH_04,B2B_DISTRIBUTOR
2026-05-23,1461,APP_SOCKS_013,Apparel,WH_SOUTH_03,RETAIL
2026-05-23,1801,APP_JEANS_014,Apparel,WH_WEST_02,RETAIL
2026-05-23,1051,APP_SOCKS_015,Apparel,WH_SOUTH_03,RETAIL
2026-05-23,1570,APP_JEANS_016,Apparel,WH_EAST_01,RETAIL
2026-05-23,1082,APP_TEE_017,Apparel,WH_WEST_02,E_COMMERCE
2026-05-23,642,APP_TEE_018,Apparel,WH_NORTH_04,WHOLESALE
2026-05-23,1591,APP_HOODIE_019,Apparel,WH_EAST_01,E_COMMERCE
2026-05-23,1584,APP_SNEAKERS_020,Apparel,WH_NORTH_04,WHOLESALE
2026-05-23,1392,APP_JACKET_021,Apparel,WH_SOUTH_03,RETAIL
2026-05-23,387,APP_JACKET_022,Apparel,WH_SOUTH_03,WHOLESALE
2026-05-23,1928,APP_GLOVES_023,Apparel,WH_EAST_01,RETAIL
2026-05-23,1645,APP_SHORTS_024,Apparel,WH_NORTH_04,WHOLESALE
2026-05-23,1223,APP_JACKET_025,Apparel,WH_WEST_02,WHOLESALE
2026-05-23,373,APP_JACKET_026,Apparel,WH_SOUTH_03,RETAIL
2026-05-23,249,APP_CAP_027,Apparel,WH_EAST_01,WHOLESALE
2026-05-23,1974,APP_HOODIE_028,Apparel,WH_EAST_01,E_COMMERCE
2026-05-23,932,APP_GLOVES_029,Apparel,WH_NORTH_04,RETAIL
2026-05-23,1210,APP_JACKET_030,Apparel,WH_WEST_02,WHOLESALE
2026-05-23,2107,APP_CAP_031,Apparel,WH_EAST_01,E_COMMERCE
2026-05-23,344,APP_TEE_032,Apparel,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-05-23,2751,APP_JEANS_033,Apparel,WH_EAST_01,B2B_DISTRIBUTOR
2026-05-23,833,APP_CAP_034,Apparel,WH_SOUTH_03,E_COMMERCE
2026-05-23,1210,APP_GLOVES_035,Apparel,WH_EAST_01,B2B_DISTRIBUTOR
2026-05-23,1347,APP_SWEATER_036,Apparel,WH_SOUTH_03,RETAIL
2026-05-23,474,APP_CAP_037,Apparel,WH_NORTH_04,E_COMMERCE
2026-05-23,720,APP_TEE_038,Apparel,WH_SOUTH_03,RETAIL
2026-05-23,2200,APP_JEANS_039,Apparel,WH_NORTH_04,RETAIL
2026-05-23,860,APP_JEANS_040,Apparel,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-05-23,2768,APP_SHORTS_041,Apparel,WH_EAST_01,E_COMMERCE
2026-05-23,1216,APP_GLOVES_042,Apparel,WH_EAST_01,WHOLESALE
2026-05-23,645,APP_TEE_043,Apparel,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-05-23,3172,APP_SHORTS_044,Apparel,WH_EAST_01,WHOLESALE
2026-05-23,2185,APP_SWEATER_045,Apparel,WH_EAST_01,RETAIL
2026-05-23,324,APP_HOODIE_046,Apparel,WH_WEST_02,B2B_DISTRIBUTOR
2026-05-23,530,APP_JEANS_047,Apparel,WH_EAST_01,RETAIL
2026-05-23,1157,APP_SNEAKERS_048,Apparel,WH_SOUTH_03,E_COMMERCE
2026-05-23,1400,APP_JEANS_049,Apparel,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-05-23,1851,APP_HOODIE_050,Apparel,WH_SOUTH_03,E_COMMERCE
2026-05-23,1388,APP_JACKET_051,Apparel,WH_NORTH_04,WHOLESALE
2026-05-23,1507,APP_GLOVES_052,Apparel,WH_WEST_02,E_COMMERCE
2026-05-23,1311,APP_GLOVES_053,Apparel,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-05-23,1729,APP_CAP_054,Apparel,WH_NORTH_04,RETAIL
2026-05-23,1150,APP_HOODIE_055,Apparel,WH_EAST_01,E_COMMERCE
2026-05-23,1151,APP_JACKET_056,Apparel,WH_WEST_02,E_COMMERCE
2026-05-23,1641,APP_JACKET_057,Apparel,WH_NORTH_04,RETAIL
2026-05-23,1954,APP_GLOVES_058,Apparel,WH_SOUTH_03,RETAIL
2026-05-23,473,APP_CAP_059,Apparel,WH_SOUTH_03,E_COMMERCE
2026-05-23,545,APP_JEANS_060,Apparel,WH_WEST_02,RETAIL
2026-05-23,652,APP_JACKET_061,Apparel,WH_EAST_01,E_COMMERCE
2026-05-23,469,APP_GLOVES_062,Apparel,WH_WEST_02,WHOLESALE
2026-05-23,791,APP_TEE_063,Apparel,WH_SOUTH_03,WHOLESALE
2026-05-23,1159,APP_SOCKS_064,Apparel,WH_WEST_02,E_COMMERCE
2026-05-23,1535,APP_GLOVES_065,Apparel,WH_NORTH_04,RETAIL
2026-05-23,1940,APP_SOCKS_066,Apparel,WH_NORTH_04,E_COMMERCE
2026-05-23,481,APP_CAP_067,Apparel,WH_EAST_01,RETAIL
2026-05-23,972,APP_SWEATER_068,Apparel,WH_WEST_02,WHOLESALE
2026-05-23,211,APP_HOODIE_069,Apparel,WH_NORTH_04,B2B_DISTRIBUTOR
2026-05-23,716,APP_HOODIE_070,Apparel,WH_SOUTH_03,RETAIL
2026-05-23,189,APP_JEANS_071,Apparel,WH_WEST_02,WHOLESALE
2026-05-23,1384,APP_SNEAKERS_072,Apparel,WH_WEST_02,WHOLESALE
2026-05-23,3276,PHARM_IBUPROFEN_001,Pharmaceuticals,WH_NORTH_04,WHOLESALE
2026-05-23,694,PHARM_IBUPROFEN_002,Pharmaceuticals,WH_WEST_02,RETAIL
2026-05-23,1928,PHARM_BANDAGES_003,Pharmaceuticals,WH_WEST_02,B2B_DISTRIBUTOR
2026-05-23,1439,PHARM_MASKS_004,Pharmaceuticals,WH_EAST_01,WHOLESALE
2026-05-23,294,PHARM_ANTIBIOTIC_005,Pharmaceuticals,WH_EAST_01,E_COMMERCE
2026-05-23,1272,PHARM_IBUPROFEN_006,Pharmaceuticals,WH_SOUTH_03,RETAIL
2026-05-23,1217,PHARM_INSULIN_007,Pharmaceuticals,WH_NORTH_04,WHOLESALE
2026-05-23,1846,PHARM_ASPIRIN_008,Pharmaceuticals,WH_EAST_01,E_COMMERCE
2026-05-23,302,PHARM_VITAMINS_009,Pharmaceuticals,WH_SOUTH_03,WHOLESALE
2026-05-23,1906,PHARM_MASKS_010,Pharmaceuticals,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-05-23,1055,PHARM_COUGHSYRUP_011,Pharmaceuticals,WH_NORTH_04,WHOLESALE
2026-05-23,583,PHARM_COUGHSYRUP_012,Pharmaceuticals,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-05-23,393,PHARM_ALLERGYPILL_013,Pharmaceuticals,WH_SOUTH_03,E_COMMERCE
2026-05-23,614,PHARM_IBUPROFEN_014,Pharmaceuticals,WH_NORTH_04,RETAIL
2026-05-23,1924,PHARM_ANTIBIOTIC_015,Pharmaceuticals,WH_NORTH_04,E_COMMERCE
2026-05-23,1357,PHARM_INSULIN_016,Pharmaceuticals,WH_WEST_02,B2B_DISTRIBUTOR
2026-05-23,3192,PHARM_ASPIRIN_017,Pharmaceuticals,WH_EAST_01,RETAIL
2026-05-23,1394,PHARM_COUGHSYRUP_018,Pharmaceuticals,WH_NORTH_04,E_COMMERCE
2026-05-23,1565,PHARM_COUGHSYRUP_019,Pharmaceuticals,WH_NORTH_04,E_COMMERCE
2026-05-23,1219,PHARM_BANDAGES_020,Pharmaceuticals,WH_NORTH_04,B2B_DISTRIBUTOR
2026-05-23,2283,PHARM_BANDAGES_021,Pharmaceuticals,WH_SOUTH_03,WHOLESALE
2026-05-23,499,PHARM_VITAMINS_022,Pharmaceuticals,WH_NORTH_04,B2B_DISTRIBUTOR
2026-05-23,2061,PHARM_COUGHSYRUP_023,Pharmaceuticals,WH_SOUTH_03,RETAIL
2026-05-23,3762,PHARM_ASPIRIN_024,Pharmaceuticals,WH_WEST_02,RETAIL
2026-05-23,361,PHARM_ANTIBIOTIC_025,Pharmaceuticals,WH_WEST_02,B2B_DISTRIBUTOR
2026-05-23,1428,PHARM_IBUPROFEN_026,Pharmaceuticals,WH_NORTH_04,WHOLESALE
2026-05-23,512,PHARM_ANTISEPTIC_027,Pharmaceuticals,WH_NORTH_04,E_COMMERCE
2026-05-23,3387,PHARM_ASPIRIN_028,Pharmaceuticals,WH_WEST_02,WHOLESALE
2026-05-23,4235,PHARM_MASKS_029,Pharmaceuticals,WH_SOUTH_03,RETAIL
2026-05-23,1436,PHARM_ASPIRIN_030,Pharmaceuticals,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-05-23,1167,PHARM_BANDAGES_031,Pharmaceuticals,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-05-23,1896,PHARM_MASKS_032,Pharmaceuticals,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-05-23,420,PHARM_INSULIN_033,Pharmaceuticals,WH_WEST_02,WHOLESALE
2026-05-23,2437,PHARM_ANTISEPTIC_034,Pharmaceuticals,WH_SOUTH_03,WHOLESALE
2026-05-23,2587,PHARM_VITAMINS_035,Pharmaceuticals,WH_EAST_01,RETAIL
2026-05-23,1491,PHARM_ANTIBIOTIC_036,Pharmaceuticals,WH_SOUTH_03,E_COMMERCE
2026-05-23,2524,PHARM_COUGHSYRUP_037,Pharmaceuticals,WH_SOUTH_03,RETAIL
2026-05-23,543,PHARM_ANTIBIOTIC_038,Pharmaceuticals,WH_SOUTH_03,WHOLESALE
2026-05-23,1258,PHARM_ANTISEPTIC_039,Pharmaceuticals,WH_SOUTH_03,E_COMMERCE
2026-05-23,2394,PHARM_VITAMINS_040,Pharmaceuticals,WH_SOUTH_03,WHOLESALE
2026-05-23,786,PHARM_INSULIN_041,Pharmaceuticals,WH_WEST_02,E_COMMERCE
2026-05-23,518,PHARM_INSULIN_042,Pharmaceuticals,WH_NORTH_04,E_COMMERCE
2026-05-23,222,PHARM_MASKS_043,Pharmaceuticals,WH_SOUTH_03,WHOLESALE
2026-05-23,383,PHARM_COUGHSYRUP_044,Pharmaceuticals,WH_SOUTH_03,B2B_DISTRIBUTOR
2026-05-23,2312,PHARM_ALLERGYPILL_045,Pharmaceuticals,WH_EAST_01,RETAIL
2026-05-23,1468,PHARM_IBUPROFEN_046,Pharmaceuticals,WH_SOUTH_03,RETAIL
2026-05-23,2796,PHARM_VITAMINS_047,Pharmaceuticals,WH_WEST_02,E_COMMERCE
2026-05-23,3317,PHARM_ANTIBIOTIC_048,Pharmaceuticals,WH_SOUTH_03,E_COMMERCE
2026-05-23,1759,PHARM_ASPIRIN_049,Pharmaceuticals,WH_SOUTH_03,WHOLESALE
2026-05-23,993,PHARM_ANTISEPTIC_050,Pharmaceuticals,WH_EAST_01,WHOLESALE
2026-05-23,1590,PHARM_ANTISEPTIC_051,Pharmaceuticals,WH_EAST_01,WHOLESALE
2026-05-23,2674,PHARM_BANDAGES_052,Pharmaceuticals,WH_EAST_01,WHOLESALE
2026-05-23,2279,PHARM_ASPIRIN_053,Pharmaceuticals,WH_WEST_02,RETAIL
2026-05-23,2289,PHARM_INSULIN_054,Pharmaceuticals,WH_SOUTH_03,WHOLESALE
